Set ID,Section,Condition,Times Sold,Total Qty,Total Lots,Min Price (EUR),Avg Price (EUR),Qty Avg Price (EUR),Max Price (EUR),ScrapeTimestampUTC
76297-1,Last 6 Months Sales,New,2.0,2,,19.53,19.76,19.76,20.0,2025-10-21T11:47:35.920831
76297-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T11:47:35.920831
76297-1,Current Items for Sale,New,,248,57.0,22.5,38.33,42.16,57.51,2025-10-21T11:47:35.920831
76297-1,Current Items for Sale,Used,,2,2.0,21.86,23.15,23.15,24.44,2025-10-21T11:47:35.920831
76425-1,Last 6 Months Sales,New,8.0,47,,8.02,9.39,8.59,13.71,2025-10-21T11:48:52.455068
76425-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T11:48:52.455068
76425-1,Current Items for Sale,New,,276,78.0,6.86,17.67,18.99,30.0,2025-10-21T11:48:52.455068
76425-1,Current Items for Sale,Used,,9,5.0,2.57,13.31,20.72,29.99,2025-10-21T11:48:52.455068
76426-1,Last 6 Months Sales,New,9.0,9,,21.21,27.27,27.27,32.51,2025-10-21T11:50:24.302697
76426-1,Last 6 Months Sales,Used,5.0,5,,17.21,19.46,19.46,21.42,2025-10-21T11:50:24.302697
76426-1,Current Items for Sale,New,,290,80.0,17.6,34.36,35.14,59.99,2025-10-21T11:50:24.302697
76426-1,Current Items for Sale,Used,,7,6.0,17.16,19.57,19.39,25.0,2025-10-21T11:50:24.302697
77049-1,Last 6 Months Sales,New,4.0,4,,21.48,22.8,22.8,25.59,2025-10-21T11:51:14.032600
77049-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T11:51:14.032600
77049-1,Current Items for Sale,New,,248,93.0,17.16,35.39,36.14,72.93,2025-10-21T11:51:14.032600
77049-1,Current Items for Sale,Used,,4,4.0,17.16,23.47,23.47,32.1,2025-10-21T11:51:14.032600
76430-1,Last 6 Months Sales,New,18.0,20,,15.78,25.9,25.58,39.43,2025-10-21T11:52:36.995123
76430-1,Last 6 Months Sales,Used,3.0,3,,11.93,16.32,16.32,19.99,2025-10-21T11:52:36.995123
76430-1,Current Items for Sale,New,,240,86.0,25.22,41.49,41.06,89.99,2025-10-21T11:52:36.995123
76430-1,Current Items for Sale,Used,,2,2.0,16.3,21.9,21.9,27.49,2025-10-21T11:52:36.995123
76431-1,Last 6 Months Sales,New,14.0,14,,19.46,28.82,28.82,34.4,2025-10-21T11:53:42.524922
76431-1,Last 6 Months Sales,Used,3.0,3,,18.74,19.14,19.14,19.75,2025-10-21T11:53:42.524922
76431-1,Current Items for Sale,New,,272,70.0,23.0,36.49,36.03,55.76,2025-10-21T11:53:42.524922
76431-1,Current Items for Sale,Used,,1,1.0,24.44,24.44,24.44,24.44,2025-10-21T11:53:42.524922
76438-1,Last 6 Months Sales,New,11.0,16,,28.64,40.06,40.99,56.3,2025-10-21T11:54:22.487010
76438-1,Last 6 Months Sales,Used,2.0,2,,29.0,31.58,31.58,34.17,2025-10-21T11:54:22.487010
76438-1,Current Items for Sale,New,,40,27.0,27.83,49.12,48.34,74.99,2025-10-21T11:54:22.487010
76438-1,Current Items for Sale,Used,,2,2.0,21.45,25.74,25.74,30.03,2025-10-21T11:54:22.487010
76920-1,Last 6 Months Sales,New,39.0,153,,10.31,14.28,11.59,24.99,2025-10-21T11:55:53.151156
76920-1,Last 6 Months Sales,Used,10.0,10,,10.08,13.07,13.07,15.0,2025-10-21T11:55:53.151156
76920-1,Current Items for Sale,New,,683,163.0,12.66,25.34,24.39,77.22,2025-10-21T11:55:53.151156
76920-1,Current Items for Sale,Used,,23,21.0,9.44,17.02,16.69,39.21,2025-10-21T11:55:53.151156
76921-1,Last 6 Months Sales,New,12.0,29,,11.56,17.93,14.19,28.95,2025-10-21T11:57:04.266755
76921-1,Last 6 Months Sales,Used,5.0,5,,10.79,12.8,12.8,15.07,2025-10-21T11:57:04.266755
76921-1,Current Items for Sale,New,,644,156.0,8.05,25.09,24.23,77.22,2025-10-21T11:57:04.266755
76921-1,Current Items for Sale,Used,,20,19.0,10.3,14.55,14.64,26.99,2025-10-21T11:57:04.266755
76934-1,Last 6 Months Sales,New,25.0,79,,10.3,14.16,11.58,24.99,2025-10-21T11:58:10.726111
76934-1,Last 6 Months Sales,Used,5.0,5,,12.6,14.15,14.15,16.5,2025-10-21T11:58:10.726111
76934-1,Current Items for Sale,New,,486,128.0,12.83,25.54,25.54,46.01,2025-10-21T11:58:10.726111
76934-1,Current Items for Sale,Used,,13,13.0,11.51,17.99,17.99,39.21,2025-10-21T11:58:10.726111
76935-1,Last 6 Months Sales,New,13.0,16,,14.02,17.97,17.5,30.82,2025-10-21T11:59:36.292946
76935-1,Last 6 Months Sales,Used,5.0,5,,9.48,10.58,10.58,12.36,2025-10-21T11:59:36.292946
76935-1,Current Items for Sale,New,,453,118.0,13.44,26.29,25.54,99.99,2025-10-21T11:59:36.292946
76935-1,Current Items for Sale,Used,,14,14.0,11.15,16.66,16.66,39.21,2025-10-21T11:59:36.292946
76962-1,Last 6 Months Sales,New,13.0,46,,9.74,13.23,11.09,24.9,2025-10-21T12:01:23.484691
76962-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:01:23.484691
76962-1,Current Items for Sale,New,,211,53.0,11.15,21.81,23.17,38.99,2025-10-21T12:01:23.484691
76962-1,Current Items for Sale,Used,,1,1.0,12.87,12.87,12.87,12.87,2025-10-21T12:01:23.484691
76965-1,Last 6 Months Sales,New,4.0,4,,43.31,47.78,47.78,50.9,2025-10-21T12:03:38.825100
76965-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:03:38.825100
76965-1,Current Items for Sale,New,,197,51.0,13.5,54.97,58.09,103.84,2025-10-21T12:03:38.825100
76965-1,Current Items for Sale,Used,,2,2.0,10.0,13.58,13.58,17.16,2025-10-21T12:03:38.825100
76996-1,Last 6 Months Sales,New,2.0,2,,17.13,20.03,20.03,22.93,2025-10-21T12:04:18.941452
76996-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:04:18.941452
76996-1,Current Items for Sale,New,,125,44.0,4.29,30.57,31.88,55.91,2025-10-21T12:04:18.941452
76996-1,Current Items for Sale,Used,,4,4.0,6.11,15.7,15.7,25.74,2025-10-21T12:04:18.941452
76997-1,Last 6 Months Sales,New,1.0,1,,31.86,31.86,31.86,31.86,2025-10-21T12:05:19.036460
76997-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:05:19.036460
76997-1,Current Items for Sale,New,,95,38.0,27.49,42.98,46.91,68.53,2025-10-21T12:05:19.036460
76997-1,Current Items for Sale,Used,,1,1.0,34.31,34.31,34.31,34.31,2025-10-21T12:05:19.036460
76998-1,Last 6 Months Sales,New,5.0,5,,13.0,23.83,23.83,38.5,2025-10-21T12:06:55.840468
76998-1,Last 6 Months Sales,Used,1.0,1,,25.26,25.26,25.26,25.26,2025-10-21T12:06:55.840468
76998-1,Current Items for Sale,New,,105,35.0,9.16,31.13,31.23,59.6,2025-10-21T12:06:55.840468
76998-1,Current Items for Sale,Used,,2,2.0,21.44,29.16,29.16,36.89,2025-10-21T12:06:55.840468
77051-1,Last 6 Months Sales,New,4.0,4,,6.11,14.79,14.79,18.82,2025-10-21T12:07:45.799780
77051-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:07:45.799780
77051-1,Current Items for Sale,New,,376,76.0,5.57,32.2,34.74,68.64,2025-10-21T12:07:45.799780
77051-1,Current Items for Sale,Used,,1,1.0,20.59,20.59,20.59,20.59,2025-10-21T12:07:45.799780
80050-1,Last 6 Months Sales,New,4.0,8,,34.41,36.89,35.89,39.39,2025-10-21T12:08:30.245087
80050-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:08:30.245087
80050-1,Current Items for Sale,New,,36,23.0,30.89,41.37,40.2,59.75,2025-10-21T12:08:30.245087
80050-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:08:30.245087
11203-1,Last 6 Months Sales,New,3.0,3,,38.8,49.0,49.0,54.1,2025-10-21T12:09:48.812140
11203-1,Last 6 Months Sales,Used,1.0,1,,49.95,49.95,49.95,49.95,2025-10-21T12:09:48.812140
11203-1,Current Items for Sale,New,,91,21.0,50.09,68.33,67.81,100.64,2025-10-21T12:09:48.812140
11203-1,Current Items for Sale,Used,,1,1.0,51.47,51.47,51.47,51.47,2025-10-21T12:09:48.812140
11041-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T12:11:14.767264
11041-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:11:14.767264
11041-1,Current Items for Sale,New,,92,15.0,26.9,32.57,33.5,42.21,2025-10-21T12:11:14.767264
11041-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:11:14.767264
42650-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T12:12:35.815226
42650-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:12:35.815226
42650-1,Current Items for Sale,New,,85,16.0,26.78,37.09,37.41,47.62,2025-10-21T12:12:35.815226
42650-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:12:35.815226
31169-1,Last 6 Months Sales,New,3.0,3,,13.84,17.21,17.21,19.08,2025-10-21T12:13:48.203822
31169-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:13:48.203822
31169-1,Current Items for Sale,New,,132,40.0,20.71,27.34,27.56,36.8,2025-10-21T12:13:48.203822
31169-1,Current Items for Sale,Used,,2,2.0,10.69,32.53,32.53,54.37,2025-10-21T12:13:48.203822
21280-1,Last 6 Months Sales,New,4.0,10,,18.4,22.85,20.18,27.29,2025-10-21T12:14:27.988643
21280-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:14:27.988643
21280-1,Current Items for Sale,New,,952,26.0,23.01,32.98,32.13,40.05,2025-10-21T12:14:27.988643
21280-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:14:27.988643
42662-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T12:15:56.322356
42662-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:15:56.322356
42662-1,Current Items for Sale,New,,68,18.0,30.55,40.52,42.39,53.04,2025-10-21T12:15:56.322356
42662-1,Current Items for Sale,Used,,1,1.0,26.6,26.6,26.6,26.6,2025-10-21T12:15:56.322356
40804-1,Last 6 Months Sales,New,5.0,5,,17.12,19.28,19.28,24.95,2025-10-21T12:17:09.895959
40804-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:17:09.895959
40804-1,Current Items for Sale,New,,139,43.0,15.24,23.72,21.89,49.76,2025-10-21T12:17:09.895959
40804-1,Current Items for Sale,Used,,1,1.0,17.15,17.15,17.15,17.15,2025-10-21T12:17:09.895959
71830-1,Last 6 Months Sales,New,2.0,2,,33.25,35.64,35.64,38.03,2025-10-21T12:18:24.772502
71830-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:18:24.772502
71830-1,Current Items for Sale,New,,196,36.0,30.0,44.56,45.42,59.42,2025-10-21T12:18:24.772502
71830-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:18:24.772502
72043-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T12:19:12.825417
72043-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:19:12.825417
72043-1,Current Items for Sale,New,,103,15.0,40.9,46.21,47.34,49.99,2025-10-21T12:19:12.825417
72043-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:19:12.825417
43021-1,Last 6 Months Sales,New,2.0,2,,47.21,48.6,48.6,49.99,2025-10-21T12:20:18.691629
43021-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:20:18.691629
43021-1,Current Items for Sale,New,,37,12.0,37.55,50.52,45.8,82.56,2025-10-21T12:20:18.691629
43021-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:20:18.691629
77075-1,Last 6 Months Sales,New,14.0,58,,9.84,12.16,11.54,23.1,2025-10-21T12:21:53.030459
77075-1,Last 6 Months Sales,Used,1.0,1,,2.86,2.86,2.86,2.86,2025-10-21T12:21:53.030459
77075-1,Current Items for Sale,New,,362,54.0,8.05,19.11,19.41,41.18,2025-10-21T12:21:53.030459
77075-1,Current Items for Sale,Used,,4,4.0,2.3,9.9,9.9,15.44,2025-10-21T12:21:53.030459
43266-1,Last 6 Months Sales,New,1.0,1,,22.22,22.22,22.22,22.22,2025-10-21T12:22:41.829289
43266-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:22:41.829289
43266-1,Current Items for Sale,New,,110,24.0,21.45,34.57,35.94,47.62,2025-10-21T12:22:41.829289
43266-1,Current Items for Sale,Used,,2,2.0,15.16,18.3,18.3,21.45,2025-10-21T12:22:41.829289
10344-1,Last 6 Months Sales,New,17.0,61,,12.64,16.71,13.84,24.99,2025-10-21T12:23:25.310650
10344-1,Last 6 Months Sales,Used,3.0,3,,10.3,13.02,13.02,15.53,2025-10-21T12:23:25.310650
10344-1,Current Items for Sale,New,,446,103.0,15.24,25.61,27.2,37.77,2025-10-21T12:23:25.310650
10344-1,Current Items for Sale,Used,,4,4.0,4.29,18.82,18.82,47.05,2025-10-21T12:23:25.310650
10348-1,Last 6 Months Sales,New,17.0,26,,27.44,45.39,44.12,68.61,2025-10-21T12:24:06.297823
10348-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:24:06.297823
10348-1,Current Items for Sale,New,,383,64.0,34.32,53.9,54.02,180.0,2025-10-21T12:24:06.297823
10348-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:24:06.297823
10347-1,Last 6 Months Sales,New,18.0,71,,12.37,16.58,15.96,25.6,2025-10-21T12:25:23.524149
10347-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:25:23.524149
10347-1,Current Items for Sale,New,,722,73.0,15.1,24.92,25.18,42.5,2025-10-21T12:25:23.524149
10347-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:25:23.524149
43277-1,Last 6 Months Sales,New,1.0,1,,37.18,37.18,37.18,37.18,2025-10-21T12:26:42.928931
43277-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:26:42.928931
43277-1,Current Items for Sale,New,,150,12.0,38.9,47.68,48.49,69.27,2025-10-21T12:26:42.928931
43277-1,Current Items for Sale,Used,,1,1.0,34.32,34.32,34.32,34.32,2025-10-21T12:26:42.928931
43278-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T12:27:56.240024
43278-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:27:56.240024
43278-1,Current Items for Sale,New,,13,7.0,46.02,60.65,59.35,99.95,2025-10-21T12:27:56.240024
43278-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:27:56.240024
60449-1,Last 6 Months Sales,New,1.0,1,,31.99,31.99,31.99,31.99,2025-10-21T12:29:33.110889
60449-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:29:33.110889
60449-1,Current Items for Sale,New,,66,16.0,25.04,43.12,38.29,128.1,2025-10-21T12:29:33.110889
60449-1,Current Items for Sale,Used,,2,2.0,12.87,18.44,18.44,24.02,2025-10-21T12:29:33.110889
60474-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T12:31:05.657259
60474-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:31:05.657259
60474-1,Current Items for Sale,New,,17,8.0,17.25,29.03,31.22,40.0,2025-10-21T12:31:05.657259
60474-1,Current Items for Sale,Used,,1,1.0,24.44,24.44,24.44,24.44,2025-10-21T12:31:05.657259
71489-1,Last 6 Months Sales,New,1.0,1,,17.52,17.52,17.52,17.52,2025-10-21T12:32:40.975397
71489-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:32:40.975397
71489-1,Current Items for Sale,New,,110,25.0,13.99,20.51,19.64,34.13,2025-10-21T12:32:40.975397
71489-1,Current Items for Sale,Used,,1,1.0,12.87,12.87,12.87,12.87,2025-10-21T12:32:40.975397
71491-1,Last 6 Months Sales,New,1.0,1,,41.99,41.99,41.99,41.99,2025-10-21T12:33:23.291266
71491-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:33:23.291266
71491-1,Current Items for Sale,New,,63,21.0,32.07,46.61,46.89,69.95,2025-10-21T12:33:23.291266
71491-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:33:23.291266
71495-1,Last 6 Months Sales,New,8.0,9,,18.17,22.64,22.14,29.99,2025-10-21T12:34:59.019472
71495-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:34:59.019472
71495-1,Current Items for Sale,New,,114,18.0,23.85,30.23,28.52,59.95,2025-10-21T12:34:59.019472
71495-1,Current Items for Sale,Used,,1,1.0,20.13,20.13,20.13,20.13,2025-10-21T12:34:59.019472
21271-1,Last 6 Months Sales,New,4.0,4,,21.33,27.78,27.78,45.36,2025-10-21T12:36:20.226160
21271-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:36:20.226160
21271-1,Current Items for Sale,New,,47,12.0,28.75,36.5,40.68,48.0,2025-10-21T12:36:20.226160
21271-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:36:20.226160
71842-1,Last 6 Months Sales,New,13.0,13,,17.04,30.5,30.5,37.57,2025-10-21T12:37:40.249623
71842-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:37:40.249623
71842-1,Current Items for Sale,New,,106,27.0,17.15,39.46,40.52,51.95,2025-10-21T12:37:40.249623
71842-1,Current Items for Sale,Used,,1,1.0,33.45,33.45,33.45,33.45,2025-10-21T12:37:40.249623
21275-1,Last 6 Months Sales,New,4.0,33,,14.88,18.51,15.9,23.69,2025-10-21T12:38:48.839354
21275-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:38:48.839354
21275-1,Current Items for Sale,New,,87,21.0,20.99,27.53,28.24,37.34,2025-10-21T12:38:48.839354
21275-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:38:48.839354
72033-1,Last 6 Months Sales,New,1.0,1,,15.96,15.96,15.96,15.96,2025-10-21T12:39:35.276797
72033-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:39:35.276797
72033-1,Current Items for Sale,New,,33,17.0,24.44,33.68,33.51,50.0,2025-10-21T12:39:35.276797
72033-1,Current Items for Sale,Used,,1,1.0,24.88,24.88,24.88,24.88,2025-10-21T12:39:35.276797
72034-1,Last 6 Months Sales,New,2.0,2,,15.96,18.18,18.18,20.4,2025-10-21T12:40:36.823365
72034-1,Last 6 Months Sales,Used,1.0,1,,18.5,18.5,18.5,18.5,2025-10-21T12:40:36.823365
72034-1,Current Items for Sale,New,,113,31.0,20.38,27.46,27.47,42.9,2025-10-21T12:40:36.823365
72034-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:40:36.823365
31164-1,Last 6 Months Sales,New,4.0,19,,12.65,13.55,12.91,14.73,2025-10-21T12:42:14.246058
31164-1,Last 6 Months Sales,Used,1.0,1,,15.47,15.47,15.47,15.47,2025-10-21T12:42:14.246058
31164-1,Current Items for Sale,New,,330,32.0,13.73,22.77,23.76,34.31,2025-10-21T12:42:14.246058
31164-1,Current Items for Sale,Used,,3,3.0,8.58,11.78,11.78,14.74,2025-10-21T12:42:14.246058
31170-1,Last 6 Months Sales,New,7.0,17,,12.03,15.55,13.72,22.04,2025-10-21T12:43:23.134640
31170-1,Last 6 Months Sales,Used,2.0,2,,11.95,14.1,14.1,16.26,2025-10-21T12:43:23.134640
31170-1,Current Items for Sale,New,,356,40.0,16.11,25.23,24.08,102.68,2025-10-21T12:43:23.134640
31170-1,Current Items for Sale,Used,,2,2.0,11.51,11.86,11.86,12.22,2025-10-21T12:43:23.134640
75401-1,Last 6 Months Sales,New,72.0,98,,10.32,24.26,22.77,50.0,2025-10-21T12:44:29.272289
75401-1,Last 6 Months Sales,Used,11.0,11,,15.34,23.72,23.72,40.09,2025-10-21T12:44:29.272289
75401-1,Current Items for Sale,New,,437,120.0,10.5,37.18,38.58,84.08,2025-10-21T12:44:29.272289
75401-1,Current Items for Sale,Used,,13,13.0,12.95,24.28,24.28,38.61,2025-10-21T12:44:29.272289
75402-1,Last 6 Months Sales,New,87.0,128,,17.57,36.16,35.3,65.0,2025-10-21T12:45:30.202549
75402-1,Last 6 Months Sales,Used,12.0,12,,21.54,29.05,29.05,39.95,2025-10-21T12:45:30.202549
75402-1,Current Items for Sale,New,,307,106.0,21.99,60.85,62.61,169.88,2025-10-21T12:45:30.202549
75402-1,Current Items for Sale,Used,,11,7.0,23.17,32.92,29.37,49.95,2025-10-21T12:45:30.202549
75404-1,Last 6 Months Sales,New,29.0,39,,25.27,35.46,32.99,52.5,2025-10-21T12:46:25.068686
75404-1,Last 6 Months Sales,Used,6.0,6,,18.71,25.41,25.41,30.77,2025-10-21T12:46:25.068686
75404-1,Current Items for Sale,New,,251,75.0,24.41,45.48,45.69,120.12,2025-10-21T12:46:25.068686
75404-1,Current Items for Sale,Used,,4,4.0,23.19,37.6,37.6,50.0,2025-10-21T12:46:25.068686
40805-1,Last 6 Months Sales,New,4.0,4,,28.24,37.6,37.6,44.95,2025-10-21T12:47:22.204517
40805-1,Last 6 Months Sales,Used,2.0,2,,17.04,22.31,22.31,27.57,2025-10-21T12:47:22.204517
40805-1,Current Items for Sale,New,,73,24.0,30.37,47.12,42.58,64.99,2025-10-21T12:47:22.204517
40805-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:47:22.204517
40802-1,Last 6 Months Sales,New,2.0,2,,17.12,17.34,17.34,17.56,2025-10-21T12:48:52.580477
40802-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:48:52.580477
40802-1,Current Items for Sale,New,,98,35.0,17.22,23.78,22.91,39.2,2025-10-21T12:48:52.580477
40802-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:48:52.580477
40809-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T12:49:51.299521
40809-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:49:51.299521
40809-1,Current Items for Sale,New,,45,9.0,34.0,45.32,41.35,59.53,2025-10-21T12:49:51.299521
40809-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:49:51.299521
40807-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T12:51:25.385301
40807-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:51:25.385301
40807-1,Current Items for Sale,New,,53,8.0,17.72,19.58,19.31,23.08,2025-10-21T12:51:25.385301
40807-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:51:25.385301
40816-1,Last 6 Months Sales,New,1.0,1,,19.32,19.32,19.32,19.32,2025-10-21T12:52:38.146677
40816-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:52:38.146677
40816-1,Current Items for Sale,New,,21,12.0,20.04,24.24,24.58,28.14,2025-10-21T12:52:38.146677
40816-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:52:38.146677
42198-1,Last 6 Months Sales,New,1.0,1,,26.99,26.99,26.99,26.99,2025-10-21T12:54:05.929328
42198-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:54:05.929328
42198-1,Current Items for Sale,New,,199,38.0,13.99,25.2,26.24,34.0,2025-10-21T12:54:05.929328
42198-1,Current Items for Sale,Used,,7,7.0,10.99,17.21,17.21,28.66,2025-10-21T12:54:05.929328
40814-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T12:54:53.648520
40814-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:54:53.648520
40814-1,Current Items for Sale,New,,83,11.0,25.95,33.59,29.65,42.21,2025-10-21T12:54:53.648520
40814-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:54:53.648520
75636-1,Last 6 Months Sales,New,19.0,39,,6.85,19.24,17.11,37.66,2025-10-21T12:56:07.658418
75636-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:56:07.658418
75636-1,Current Items for Sale,New,,393,42.0,13.03,27.27,28.09,42.9,2025-10-21T12:56:07.658418
75636-1,Current Items for Sale,Used,,3,3.0,18.33,20.98,20.98,25.74,2025-10-21T12:56:07.658418
40884-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T12:57:11.255572
40884-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:57:11.255572
40884-1,Current Items for Sale,New,,51,11.0,17.72,23.74,21.82,36.8,2025-10-21T12:57:11.255572
40884-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T12:57:11.255572
42203-1,Last 6 Months Sales,New,2.0,2,,25.49,33.19,33.19,40.9,2025-10-21T12:58:25.844878
42203-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T12:58:25.844878
42203-1,Current Items for Sale,New,,213,50.0,24.41,42.92,45.49,76.68,2025-10-21T12:58:25.844878
42203-1,Current Items for Sale,Used,,3,3.0,30.55,35.92,35.92,42.9,2025-10-21T12:58:25.844878
76303-1,Last 6 Months Sales,New,18.0,19,,4.42,27.77,28.06,45.98,2025-10-21T12:59:27.667302
76303-1,Last 6 Months Sales,Used,3.0,3,,30.97,33.5,33.5,35.55,2025-10-21T12:59:27.667302
76303-1,Current Items for Sale,New,,208,63.0,14.59,50.62,55.43,89.46,2025-10-21T12:59:27.667302
76303-1,Current Items for Sale,Used,,3,3.0,16.73,37.97,37.97,49.99,2025-10-21T12:59:27.667302
76310-1,Last 6 Months Sales,New,5.0,8,,4.21,12.4,16.37,22.99,2025-10-21T13:00:12.165837
76310-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T13:00:12.165837
76310-1,Current Items for Sale,New,,57,20.0,6.66,23.2,24.67,44.87,2025-10-21T13:00:12.165837
76310-1,Current Items for Sale,Used,,1,1.0,6.65,6.65,6.65,6.65,2025-10-21T13:00:12.165837
76316-1,Last 6 Months Sales,New,34.0,36,,14.39,31.64,31.36,62.75,2025-10-21T13:01:26.356258
76316-1,Last 6 Months Sales,Used,2.0,2,,9.2,23.79,23.79,38.38,2025-10-21T13:01:26.356258
76316-1,Current Items for Sale,New,,170,30.0,13.72,49.75,56.0,73.6,2025-10-21T13:01:26.356258
76316-1,Current Items for Sale,Used,,3,3.0,18.33,22.28,22.28,28.77,2025-10-21T13:01:26.356258
76317-1,Last 6 Months Sales,New,12.0,12,,17.09,30.69,30.69,52.46,2025-10-21T13:03:01.038065
76317-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T13:03:01.038065
76317-1,Current Items for Sale,New,,20,11.0,22.96,47.77,48.84,68.61,2025-10-21T13:03:01.038065
76317-1,Current Items for Sale,Used,,0,0.0,,,,,2025-10-21T13:03:01.038065
42649-1,Last 6 Months Sales,New,0.0,0,,,,,,2025-10-21T13:04:35.704942
42649-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-21T13:04:35.704942
42649-1,Current Items for Sale,New,,73,16.0,22.0,27.53,27.3,37.34,2025-10-21T13:04:35.704942
